Country,Year,Area,Value,Population,GDP
Croatia,2006,Total,4651.0,4311159.0,11541.64
Croatia,2006,Urban,3371.0,4311159.0,11541.64
Croatia,2006,Rural,1280.0,4311159.0,11541.64
Croatia,2005,Total,4883.0,4310145.0,10347.28
Croatia,2005,Urban,3533.0,4310145.0,10347.28
Croatia,2005,Rural,1350.0,4310145.0,10347.28
Croatia,2004,Total,4985.0,4304600.0,9455.37
Croatia,2004,Urban,3509.0,4304600.0,9455.37
Croatia,2004,Rural,1476.0,4304600.0,9455.37
Croatia,2003,Total,4934.0,4303399.0,7850.67
Croatia,2003,Urban,3553.0,4303399.0,7850.67
Croatia,2003,Rural,1381.0,4303399.0,7850.67
Croatia,2002,Total,4496.0,4302174.0,6041.95
Croatia,2002,Urban,3241.0,4302174.0,6041.95
Croatia,2002,Rural,1255.0,4302174.0,6041.95
Croatia,2001,Total,4670.0,4299642.0,5161.05
Croatia,2001,Urban,3445.0,4299642.0,5161.05
Croatia,2001,Rural,1225.0,4299642.0,5161.05
Croatia,2000,Total,4419.0,4468302.0,4794.59
Croatia,2000,Urban,3255.0,4468302.0,4794.59
Croatia,2000,Rural,1164.0,4468302.0,4794.59
Croatia,1999,Total,3721.0,4512597.0,5130.77
Croatia,1999,Urban,2741.0,4512597.0,5130.77
Croatia,1999,Rural,980.0,4512597.0,5130.77
Croatia,1998,Total,3962.0,4532135.0,5521.98
Croatia,1998,Urban,2966.0,4532135.0,5521.98
Croatia,1998,Rural,996.0,4532135.0,5521.98
Croatia,1997,Total,3899.0,4534920.0,5100.34
Croatia,1997,Urban,2996.0,4534920.0,5100.34
Croatia,1997,Rural,903.0,4534920.0,5100.34
Croatia,1996,Total,3612.0,4557097.0,5044.49
Croatia,1996,Urban,2798.0,4557097.0,5044.49
Croatia,1996,Rural,814.0,4557097.0,5044.49
Croatia,1995,Total,4236.0,4620030.0,4710.48
Croatia,1995,Urban,3248.0,4620030.0,4710.48
Croatia,1995,Rural,988.0,4620030.0,4710.48
Croatia,1994,Total,4630.0,4652024.0,3605.39
Croatia,1994,Urban,3501.0,4652024.0,3605.39
Croatia,1994,Rural,1129.0,4652024.0,3605.39
Croatia,1993,Total,4667.0,4600463.0,2710.23
Croatia,1993,Urban,3629.0,4600463.0,2710.23
Croatia,1993,Rural,1038.0,4600463.0,2710.23
Croatia,1992,Total,3676.0,4575818.0,2553.44
Croatia,1992,Urban,2963.0,4575818.0,2553.44
Croatia,1992,Rural,713.0,4575818.0,2553.44
Croatia,1991,Total,4877.0,4689022.0,2800.8
Croatia,1991,Urban,3809.0,4689022.0,2800.8
Croatia,1991,Rural,1068.0,4689022.0,2800.8
Croatia,1990,Total,5466.0,4777368.0,3412.64
Croatia,1990,Urban,4220.0,4777368.0,3412.64
Croatia,1990,Rural,1246.0,4777368.0,3412.64
Croatia,1989,Total,5369.0,4767260.0,
Croatia,1988,Total,5647.0,4755207.0,
Croatia,1987,Total,5577.0,4739745.0,
Cyprus,2022,Total,1503.0,1331370.0,32999.39
Cyprus,2021,Total,2061.0,1317309.0,33502.2
Cyprus,2020,Total,1869.0,1302247.0,28820.45
Cyprus,2019,Total,2308.0,1286671.0,29852.7
Cyprus,2018,Total,2114.0,1270737.0,29422.19
Cyprus,2017,Total,1932.0,1254275.0,26682.02
Cyprus,2016,Total,1948.0,1237112.0,24697.21
Cyprus,2015,Total,1807.0,1219502.0,23476.84
Cyprus,2014,Total,1884.0,1201801.0,27208.11
Cyprus,2013,Total,1857.0,1183895.0,27789.77
Cyprus,2013,Urban,1444.0,1183895.0,27789.77
Cyprus,2013,Rural,333.0,1183895.0,27789.77
Cyprus,2012,Total,2036.0,1165397.0,28993.63
Cyprus,2012,Urban,1597.0,1165397.0,28993.63
Cyprus,2012,Rural,363.0,1165397.0,28993.63
Cyprus,2011,Total,1934.0,1146493.0,32443.33
Cyprus,2011,Urban,1518.0,1146493.0,32443.33
Cyprus,2011,Rural,354.0,1146493.0,32443.33
Cyprus,2010,Total,1929.0,1127816.0,31074.67
Cyprus,2010,Urban,1471.0,1127816.0,31074.67
Cyprus,2010,Rural,396.0,1127816.0,31074.67
Cyprus,2009,Total,1738.0,1109371.0,32107.32
Cyprus,2009,Urban,1393.0,1109371.0,32107.32
Cyprus,2009,Rural,296.0,1109371.0,32107.32
Cyprus,2008,Total,1639.0,1091026.0,35398.72
Cyprus,2008,Urban,1256.0,1091026.0,35398.72
Cyprus,2008,Rural,304.0,1091026.0,35398.72
Cyprus,2007,Total,1648.0,1072714.0,31495.36
Cyprus,2007,Urban,1256.0,1072714.0,31495.36
Cyprus,2007,Rural,329.0,1072714.0,31495.36
Cyprus,2006,Total,1753.0,1054418.0,27620.3
Cyprus,2006,Urban,1424.0,1054418.0,27620.3
Cyprus,2006,Rural,268.0,1054418.0,27620.3
Cyprus,2005,Total,1514.0,1036151.0,25682.0
Cyprus,2005,Urban,1208.0,1036151.0,25682.0
Cyprus,2005,Rural,254.0,1036151.0,25682.0
Cyprus,2004,Total,1614.0,1017875.0,23913.19
Cyprus,2004,Urban,1293.0,1017875.0,23913.19
Cyprus,2004,Rural,258.0,1017875.0,23913.19
Cyprus,2003,Total,1472.0,999590.0,20281.2
Cyprus,2003,Urban,1162.0,999590.0,20281.2
Cyprus,2003,Rural,267.0,999590.0,20281.2
Cyprus,2002,Total,1320.0,981440.0,16319.89
Cyprus,2002,Urban,1023.0,981440.0,16319.89
Cyprus,2002,Rural,247.0,981440.0,16319.89
Cyprus,2001,Total,1197.0,964127.0,15057.01
Cyprus,2001,Urban,912.0,964127.0,15057.01
Cyprus,2001,Rural,236.0,964127.0,15057.01
Cyprus,2000,Total,1182.0,947667.0,14648.15
Cyprus,2000,Urban,898.0,947667.0,14648.15
Cyprus,2000,Rural,234.0,947667.0,14648.15
